,name,latitude,longitude,address,state,loopcheck
499,Subway,39.03304114,-94.35647167,18921 E Valley Pkwy Lot 4A Ste A Independence MO 64055,MO,Independence MO
500,Schlotzsky's,38.93098,-94.37766,190 NE Tudor Rd Lees Summit MO 64086,MO,Independence MO
501,Freddy's Frozen Custard & Steakburgers,38.8135153,-94.506446,1822 E North Ave Belton MO 64012,MO,Independence MO
502,Mad Cow,38.91166271,-92.33207275,503 E Nifong Blvd Ste I Columbia MO 65201,MO,Columbia MO
503,Chick-fil-A,38.9595372,-92.3720366,305 N Stadium Blvd Columbia MO 65203,MO,Columbia MO
504,Penn Station,38.91047512,-92.33740685,203 E Nifong Blvd Columbia MO 65203,MO,Columbia MO
505,Just Jeff's Street Food,38.96632921,-92.34693892,701 Business Loop 70 W Columbia MO 65203,MO,Columbia MO
506,Chipotle Mexican Grill,38.947979,-92.327413,306 S 9th St Columbia MO 65201,MO,Columbia MO
507,Culver's,38.94736099,-92.30050659,2520 Broadway Bluffs Dr Columbia MO 65201,MO,Columbia MO
508,Freddy's Frozen Custard & Steakburgers,38.94782982,-92.29547202,100 Brickton Ave Ste 110 Columbia MO 65201,MO,Columbia MO
509,Seoul Taco,38.95138901,-92.32570211,1020 E Broadway St Columbia MO 65201,MO,Columbia MO
510,The Station House,38.911409,-92.472716,8825 Sarr St Katfish Katys Columbia MO 65203,MO,Columbia MO
511,Popeyes Louisiana Kitchen,38.965116,-92.335549,111 Business Loop 70 E Columbia MO 65203,MO,Columbia MO
512,Zaxby's Chicken Fingers & Buffalo Wings,38.934068,-92.292368,1411 Cinnamon Hill Ln Columbia MO 65201,MO,Columbia MO
513,White Castle,38.96439,-92.2868699,3401 Clark Ln Columbia MO 65202,MO,Columbia MO
514,Wendy's,38.9633,-92.290794,3110 Clark Lane Columbia MO 65202,MO,Columbia MO
515,Slim Chickens,38.9480856,-92.2978602,2461 Trimble Rd Columbia MO 65201,MO,Columbia MO
516,Popeyes Louisiana Kitchen,38.90912,-92.32897,3700 Hyde Park Ave Columbia MO 65201,MO,Columbia MO
517,Panda Express,38.949791,-92.2940216,91 Conley Rd Columbia MO 65201,MO,Columbia MO
518,Steak ’n Shake,38.96310866,-92.29297891,3004 Clark Ln Columbia MO 65202,MO,Columbia MO
519,Firehouse Subs,38.94701736,-92.29697418,2703 East Broadway Ste 125 Columbia MO 65201,MO,Columbia MO
520,Jersey Mike's Subs,38.911046,-92.325458,1101 Grindstone Pkwy Ste 105 Columbia MO 65201,MO,Columbia MO
521,Carlito's Cabo - North Columbia,38.96484095,-92.33764406,12-A Business Lp 70 E Columbia MO 65203,MO,Columbia MO
522,Jack in the Box,38.9136354,-92.3196508,1401 Grindstone Pkwy Columbia MO 65201,MO,Columbia MO
523,Wendy's,38.96491241,-92.37175751,2116 Bernadette Dr Columbia MO 65203,MO,Columbia MO
524,Steak ’n Shake,38.96065087,-92.3684307,1912 W Worley St Columbia MO 65203,MO,Columbia MO
525,Wendy's,38.91058,-92.333812,403 East Nifong Boulevard Columbia MO 65203,MO,Columbia MO
526,G & D Pizzaria,38.9551,-92.37334,2101 W Broadway Columbia MO 65203,MO,Columbia MO
527,McDonald's,38.965266,-92.3349474,205 Business Lp Columbia MO 65201,MO,Columbia MO
528,Jimmy John's,38.988537,-92.325335,912-A Rainforest Pkwy Columbia MO 65202,MO,Columbia MO
529,Chipotle Mexican Grill,38.94742999,-92.30004812,2540 Broadway Bluffs Dr Ste 101 Columbia MO 65201,MO,Columbia MO
530,Five Guys,38.9583308,-92.3715144,233 N Stadium Blvd Columbia MO 65203,MO,Columbia MO
531,Falafel Cafe,38.96381,-92.37556,2300 Bernadette Dr Columbia MO 65203,MO,Columbia MO
532,McDonald's,38.909567,-92.3327051,500 Nifong Blvd E Columbia MO 65201,MO,Columbia MO
533,El Rancho,38.9513378,-92.3258541,1014 E Broadway Columbia MO 65201,MO,Columbia MO
534,Taco Bell,38.964749,-92.334822,220 Business Loop 70 E Columbia MO 65203,MO,Columbia MO
535,Burger King,38.963464,-92.287231,3400 Clark Lane Columbia MO 65202,MO,Columbia MO
536,Jimmy John's,38.95183,-92.32593,1019 East Broadway Columbia MO 65201,MO,Columbia MO
537,KFC,38.90922053,-92.32982995,3700 Buttonwood Dr Columbia MO 65201,MO,Columbia MO
538,KFC,38.96079153,-92.36972408,2004 W Worley Columbia MO 65203,MO,Columbia MO
539,Broadway Diner,38.95082,-92.33268,22 S 4th St Columbia MO 65201,MO,Columbia MO
540,Sonic Drive-In,38.9102733,-92.33086042,701 E Nifong Blvd Columbia MO 65201,MO,Columbia MO
541,Taco Bell,38.90973,-92.33187,508 E Nifong Blvd Columbia MO 65201,MO,Columbia MO
542,Jimmy's Family Steak House,38.91683,-92.33564,3101 S Providence Rd Columbia MO 65203,MO,Columbia MO
543,McDonald's,38.96089,-92.37207,415 N Stadium Blvd Columbia MO 65203,MO,Columbia MO
544,Crushed Red,38.94758,-92.29984,2540 Broadway Bluffs Dr Ste 109 Columbia MO 65201,MO,Columbia MO
545,Pickleman's Gourmet Cafe,38.95115,-92.32494,1106 E. Broadway Columbia MO 65201,MO,Columbia MO
546,Taco Bell,38.946774,-92.334775,411 S Providence Rd Columbia MO 65203,MO,Columbia MO
547,Arby's,38.95382,-92.38531,3200 W Broadway Business Park Ct Columbia MO 65203,MO,Columbia MO
548,Taco Bell,38.96567,-92.37031,2009 Bernadette Drive Columbia MO 65203,MO,Columbia MO
549,Hardee's,38.9676398,-92.30727764,2016 Paris Rd Columbia MO 65202,MO,Columbia MO
550,Dairy Queen,38.96373717,-92.32899562,700 Business Lp E Columbia MO 65201,MO,Columbia MO
551,KFC,38.96334456,-92.28907671,3212 Clark Ln Columbia MO 65202,MO,Columbia MO
552,Arby's,38.9076004,-92.33589935,3911 S Providence Rd Columbia MO 65203,MO,Columbia MO
553,Andy's Frozen Custard,38.908697,-92.3311086,610 Cooper Dr N Columbia MO 65201,MO,Columbia MO
554,Sonic Drive-In,38.94752,-92.29549,200 Brickton Rd Columbia MO 65201,MO,Columbia MO
555,Taco Bell,38.96420689,-92.28895242,3301 Clark Lane Columbia MO 65202,MO,Columbia MO
556,Jimmy John's,38.95514,-92.39534,4008 W Broadway Columbia MO 65203,MO,Columbia MO
557,McDonald's,38.963254,-92.289923,3206 Clark Ln Columbia MO 65202,MO,Columbia MO
558,Sonic Drive-In,38.9627271,-92.250674,5700 E Saint Charles Rd Columbia MO 65202,MO,Columbia MO
559,Jimmy John's,38.89528,-92.3360299,212 Corporate Lake Dr Columbia MO 65203,MO,Columbia MO
560,Burger King,38.96459,-92.33597,100 E Bus Loop 70 Columbia MO 65203,MO,Columbia MO
561,Subway,38.9506,-92.32732,30 S 9 St Columbia MO 65201,MO,Columbia MO
562,Dairy Queen Grill & Chill,38.93763217,-92.36009985,1201 Forum Blvd Columbia MO 65203,MO,Columbia MO
563,Panera Bread,38.948156,-92.295286,100 Brickton Rd Ste 100 Columbia MO 65201,MO,Columbia MO
564,Jimmy John's,38.95699851,-92.25252034,5580 Bull Run Dr Columbia MO 65202,MO,Columbia MO
565,Sonic Drive-In,38.9877713,-92.324377,3700 Rangeline St Columbia MO 65202,MO,Columbia MO
566,McDonald's,38.99273184,-92.32433005,1012 Smiley Ln Columbia MO 65202,MO,Columbia MO
567,Taco Bell,38.99278,-92.32359,1100 Smiley Lane Columbia MO 65202,MO,Columbia MO
568,Subway,38.9787672,-92.29473488,2716 Paris Rd Suite Columbia MO 65202,MO,Columbia MO
569,Subway,38.95049704,-92.29614181,27 Conley Rd Ste C Columbia MO 65201,MO,Columbia MO
570,Sonic Drive-In,38.971191,-92.3038513,2210 Paris Rd Columbia MO 65202,MO,Columbia MO
571,Subway,38.96098381,-92.25179301,5612 St Charles Rd Ste B Columbia MO 65202,MO,Columbia MO
572,Taco Bell,38.93323601,-92.292249,1421 Cinnamon Hill Lane Columbia MO 65201,MO,Columbia MO
573,Subway,38.956822,-92.383164,3001 W Broadway Biscayne Mall Columbia MO 65201,MO,Columbia MO
574,Subway,38.93698502,-92.3598085,1406 Forum Blvd Ste 100 Columbia MO 65203,MO,Columbia MO
575,Frankie Farelanes,38.91284,-94.37612,100 SE 3rd St Lees Summit MO 64063,MO,Lees Summit MO
576,Panda Express,38.92662,-94.40635,1684 NW Chipman Rd Lees Summit MO 64081,MO,Lees Summit MO
577,Freddy's Frozen Custard & Steakburgers,38.9169959,-94.400853,194 NW Oldham Pkwy Lees Summit MO 64081,MO,Lees Summit MO
578,Pinsa Pizzeria & Kitchen,38.92648521,-94.40791212,1694 NW Chipman Rd Lees Summit MO 64081,MO,Lees Summit MO
579,Chipotle Mexican Grill,38.921311,-94.3597436,900 NE Columbus St Unit A Lees Summit MO 64086,MO,Lees Summit MO
580,Noodles & Company,38.92637261,-94.40033415,659 NW Blue Pkwy Lees Summit MO 64086,MO,Lees Summit MO
581,Taco Via,38.93426,-94.35865,1221 NE Rice Rd Lees Summit MO 64086,MO,Lees Summit MO
582,Jimmy John's,38.91102,-94.36323,426 SE SR-291 Lees Summit MO 64063,MO,Lees Summit MO
583,Costa Vida,38.91578435,-94.36073567,115 SE Rte 291 Lees Summit MO 64063,MO,Lees Summit MO
584,McDonald's,38.91798721,-94.360888,900 NE Langsford Rd Lees Summit MO 64086,MO,Lees Summit MO
585,Sonic Drive-In,38.914067,-94.373017,300 SE Third Lees Summit MO 64063,MO,Lees Summit MO
586,Hardee's,38.91173922,-94.39648519,1100 SW 3rd St Lees Summit MO 64081,MO,Lees Summit MO
587,Panera Bread,38.9353954,-94.37764004,1305 NE Douglas St Lees Summit MO 64086,MO,Lees Summit MO
588,Chipotle Mexican Grill,38.92863602,-94.40902597,1716 NW Chipman Rd Lees Summit MO 64081,MO,Lees Summit MO
589,PepperJax Grill,38.92872095,-94.40904571,1720 NW Chipman Rd Lees Summit MO 64081,MO,Lees Summit MO
590,Taco Bell,38.924271,-94.400067,615 Libby Lane Lees Summit MO 64063,MO,Lees Summit MO
591,Taco Bell,38.92289,-94.35993,605 NE Highway 291 Lees Summit MO 64086,MO,Lees Summit MO
592,McDonald's,38.9252159,-94.39909771,901 Chipman Rd Lees Summit MO 64063,MO,Lees Summit MO
593,Panera Bread,38.92663604,-94.40643813,1686 NW Chipman Rd Lees Summit MO 64081,MO,Lees Summit MO
594,Brick's Pub and Grub,38.9126,-94.37684,18 SE 3rd St Lees Summit MO 64063,MO,Lees Summit MO
595,McDonald's,38.90351592,-94.33888122,1809 SE Blue Pkwy Lees Summit MO 64063,MO,Lees Summit MO
596,Waffle House,38.9414719,-94.3778936,1699 NE Douglas St Lees Summit MO 64086,MO,Lees Summit MO
597,Taco Bell,38.903377,-94.342563,1700 SE Blue Parkway Lees Summit MO 64063,MO,Lees Summit MO
598,KFC,38.9184131,-94.360911,300 Rice Rd Lees Summit MO 64086,MO,Lees Summit MO
599,Sonic Drive-In,38.85285,-94.37085,180 SE Mo-150 Hwy Lees Summit MO 64082,MO,Lees Summit MO
600,Subway,38.92677,-94.411,1808 A Nw Chipman Rd Lees Summit MO 64063,MO,Lees Summit MO
601,Jimmy John's,38.9267639,-94.4006451,695 NW Blue Pkwy Lees Summit MO 64086,MO,Lees Summit MO
602,McDonald's,38.91270157,-94.44790765,3275 SW 3rd St Lees Summit MO 64081,MO,Lees Summit MO
603,Long John Silver's,38.92473,-94.35938,707 NE Rice Rd Lees Summit MO 64086,MO,Lees Summit MO
604,Sonic Drive-In,38.91618,-94.33778,1901 E Langsford Rd Lees Summit MO 64063,MO,Lees Summit MO
605,Taco Bell,38.852689,-94.380984,3701 SW Hollywood Drive Lees Summit MO 64082,MO,Lees Summit MO
606,Sonic Drive-In,38.932917,-94.378012,1135 NE Douglas Lees Summit MO 64086,MO,Lees Summit MO
607,Sonic Drive-In,38.9814491,-94.3610293,3740 NE Ralph Powell Rd Lees Summit MO 64064,MO,Lees Summit MO
608,KFC,38.98884987,-94.46485528,9924 Highway 350 E Raytown MO 64133,MO,Lees Summit MO
609,Arby's,38.85314,-94.37988,200 SW State Rte 150 Lees Summit MO 64082,MO,Lees Summit MO
610,Burger King,38.924124,-94.359328,637 North Mo Hwy 291 LeeS Summit MO 64086,MO,Lees Summit MO
611,Dairy Queen,38.910796,-94.37539805,400 SE Douglas St Lees Summit MO 64063,MO,Lees Summit MO
612,McDonald's,38.85214969,-94.37780768,125 SW M150 Hwy Lees Summit MO 64082,MO,Lees Summit MO
613,Subway,38.9837421,-94.4592494,10300 E 350 Hwy Wal-Mart Raytown MO 64138,MO,Lees Summit MO
614,Subway,38.85438721,-94.37989002,3532 SW Market Lees Summit MO 64082,MO,Lees Summit MO
615,Chick-fil-A,38.8159757,-90.8759384,1918 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
616,Chicken Coop,38.78930283,-90.63084412,449 S Church St Saint Peters MO 63376,MO,OFallon MO
617,Chick-fil-A,38.7790717,-90.6992768,2106 Highway K O Fallon MO 63368,MO,OFallon MO
618,Lion's Choice,38.7993457,-90.7014496,8710 Veterans Memorial Pkwy OFallon MO 63366,MO,OFallon MO
619,Dairy Queen Grill & Chill,38.80036211,-90.73328875,9695 Veterans Memorial Pkwy O Fallon MO 63366,MO,OFallon MO
620,Raising Cane's Chicken Fingers,38.744603,-90.635172,6095 Mid Rivers Mall Dr Saint Peters MO 63304,MO,OFallon MO
621,Wendy's,38.76748,-90.783672,905 Robert Raymond Drive Lake St.Louis MO 63367,MO,OFallon MO
622,Pretzel Stop,38.74488,-90.59222,1650 Jungermann Rd Saint Peters MO 63304,MO,OFallon MO
623,Chick-fil-A,38.741652,-90.6336115,6180 Mid Rivers Mall Dr Saint Peters MO 63304,MO,OFallon MO
624,Popeyes Louisiana Kitchen,38.764181,-90.785557,6475 Ronald Reagan Dr Lake St Louis MO 63367,MO,OFallon MO
625,Wendy's,38.79189217,-90.69670219,1390 Mexico Loop Rd E Ofallon MO 63366,MO,OFallon MO
626,Chipotle Mexican Grill,38.78051255,-90.69898105,112 Laura K Dr O Fallon MO 63366,MO,OFallon MO
627,Potbelly Sandwich Shop,38.781314,-90.700701,2025-2027 Hwy K O Fallon MO 63366,MO,OFallon MO
628,Taco Bell,38.766191,-90.781683,901 Robert Raymond Dr. Lake Saint Louis MO 63367,MO,OFallon MO
629,Taco Bell,38.76242,-90.69977,102 Fallon Parkway O Fallon MO 63368,MO,OFallon MO
630,Freddy's Frozen Custard & Steakburgers,38.7477677,-90.6352097,6031 Mid Rivers Mall Dr Cottleville MO 63304,MO,OFallon MO
631,Popeyes Louisiana Kitchen,38.797033,-90.65669,401 Salt Lick Rd St Peters MO 63376,MO,OFallon MO
632,Firehouse Subs,38.78072911,-90.69913025,104 Laura K Dr OFallon MO 63366,MO,OFallon MO
633,Wendy's,38.72353822,-90.69786587,4210 Highway K Ofallon MO 63368,MO,OFallon MO
634,Culver's,38.792711,-90.694732,8500 Mexico Rd OFallon MO 63366,MO,OFallon MO
635,Pete's Drive In,38.81372,-90.84495,1009 E Pearce Blvd Wentzville MO 63385,MO,OFallon MO
636,Soulard Gyro,38.79472546,-90.69829744,1280 State Hwy K OFallon MO 63366,MO,OFallon MO
637,Jersey Mike's Subs,38.77375,-90.698821,2508 Hwy K Ofallon MO 63368,MO,OFallon MO
638,Taco Bell,38.79719472,-90.62120111,159 Mid Rivers Mall Rd Saint Peters MO 63376,MO,OFallon MO
639,Chick-fil-A,38.668854,-90.6043752,17365 Chesterfield Airport Rd Chesterfield MO 63005,MO,OFallon MO
640,Raising Cane's Chicken Fingers,38.66782,-90.60329,17360 Chesterfield Airport Rd Chesterfield MO 63005,MO,OFallon MO
641,Lee's Famous Recipe Chicken,38.78900146,-90.62812042,690 Starwood Dr Saint Peters MO 63376,MO,OFallon MO
642,Smashburger,38.7820243,-90.5332115,1981 Zumbehl Rd St Charles MO 63303,MO,OFallon MO
643,Raising Cane's Chicken Fingers,38.795575,-90.616226,1600 Mid Rivers Mall Dr Saint Peters MO 63376,MO,OFallon MO
644,Wendy's,38.80060987,-90.73598374,9701 Veterans Memorial Parkway Ofallon MO 63366,MO,OFallon MO
645,Taco Bell,38.803912,-90.700079,603 S Main St O Fallon MO 63366,MO,OFallon MO
646,Boardwalk East Subs,38.76728,-90.69944,2758 Highway K OFallon MO 63368,MO,OFallon MO
647,Taco Bell,38.74643465,-90.63440911,6082 Mid Rivers Mall Dr. Saint Peters MO 63304,MO,OFallon MO
648,Wendy's,38.74441111,-90.59250815,1676 Jungermann Rd St.Peters MO 63304,MO,OFallon MO
649,Burger King,38.7619524,-90.69939628,2882 Hwy K O Fallon MO 63368,MO,OFallon MO
650,Firehouse Subs,38.76394238,-90.63375027,4508 Mid Rivers Mall Dr Cottleville MO 63376,MO,OFallon MO
651,Penn Station,38.8190155,-90.87638092,1780 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
652,Freddy's Frozen Custard & Steakburgers,38.754897,-90.586656,1365 Jungermann Rd St. Peters MO 63376,MO,OFallon MO
653,Crazy Bowls & Wraps,38.77963,-90.70057,2119 Hwy K O Fallon MO 63368,MO,OFallon MO
654,McDonald's,38.80173935,-90.69921769,101 Mcdonald Ln OFallon MO 63366,MO,OFallon MO
655,Lion's Choice,38.81927,-90.51257,3140 Elm Point Industrial Dr St. Charles MO 63301,MO,OFallon MO
656,Arby's,38.80142,-90.70087,705 Hwy K OFallon MO 63366,MO,OFallon MO
657,Arby's,38.76685,-90.78389,909 Robert Raymond Dr Lake Saint Louis MO 63367,MO,OFallon MO
658,Jack in the Box,38.79954848,-90.733798,910 Bryan Rd O Fallon MO 63366,MO,OFallon MO
659,Taco Bell,38.66836,-90.59007,17090 Chesterfield Airport Rd. Chesterfield MO 63005,MO,OFallon MO
660,Wendy's,38.66874539,-90.61035275,17451 Chesterfield Airport Road Chesterfield MO 63005,MO,OFallon MO
661,Rosy's Cakes & Paco's Tacos,38.78977,-90.6083699,6240 Mexico Rd Saint Peters MO 63376,MO,OFallon MO
662,Jimmy John's,38.794804,-90.698261,1264 Highway K OFallon MO 63366,MO,OFallon MO
663,White Castle,38.777632,-90.699229,2212 Hwy K O Fallon MO 63366,MO,OFallon MO
664,Jimmy John's,38.72456,-90.69742,981 Waterbury Falls OFallon MO 63368,MO,OFallon MO
665,Popeyes Louisiana Kitchen,38.745444,-90.591857,1640 Jungermann Rd Saint Peters MO 63304,MO,OFallon MO
666,Subway,38.749606,-90.7474329,3094 Winghaven Blvd OFallon MO 63368,MO,OFallon MO
667,McDonald's,38.721056,-90.699614,4001 Crusher Dr OFallon MO 63368,MO,OFallon MO
668,Lion's Choice,38.66784286,-90.59941864,17294 Chesterfield Airport Rd Chesterfield MO 63005,MO,OFallon MO
669,Jimmy John's,38.7692,-90.7843915,6299 Ronald Reagan Dr Lake St. Louis MO 63367,MO,OFallon MO
670,Jack in the Box,38.76806488,-90.78076959,459 Hawk Ridge Trail Dr Lake Saint Louis MO 63367,MO,OFallon MO
671,Arby's,38.724048,-90.69918,4231 Highway K O Fallon MO 63368,MO,OFallon MO
672,Hardee's,38.78790868,-90.6264496,501 Mid Rivers Mall Dr Saint Peters MO 63376,MO,OFallon MO
673,Long John Silver's,38.797059,-90.580691,4401 Veterans Memorial Hwy Saint Peters MO 63376,MO,OFallon MO
674,Culver's,38.789253,-90.565246,2750 Muegge Rd Saint Charles MO 63303,MO,OFallon MO
675,El Tio Pepe,38.803256,-90.70388,315 W Terra Ln O Fallon MO 63366,MO,OFallon MO
676,Jack in the Box,38.80586,-90.70061,415 S Main St O Fallon MO 63366,MO,OFallon MO
677,Taco Bell,38.790998,-90.572634,4120 Mexico Road Saint Peters MO 63376,MO,OFallon MO
678,Subway,38.76060912,-90.70122507,119 Ofallon Commons Dr OFallon MO 63368,MO,OFallon MO
679,Blaze Fast-Fire'd Pizza,38.80040701,-90.6173588,5246 N Service Rd St Peters MO 63376,MO,OFallon MO
680,QDOBA Mexican Eats,38.766487,-90.767013,7863 Hwy N Dardenne Prairie MO 63368,MO,OFallon MO
681,Green China,38.8028513,-90.7676025,1317 Lake Saint Louis Blvd Lake Saint Louis MO 63367,MO,OFallon MO
682,Steak ’n Shake,38.7730934,-90.7831181,835 Robert Raymond Dr Lake St. Louis MO 63367,MO,OFallon MO
683,Arby's,38.79549,-90.62254,225 Mid Rivers Mall Dr Saint Peters MO 63376,MO,OFallon MO
684,MOD Pizza,38.8135774,-90.8752196,1976 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
685,Wendy's,38.8127942,-90.8735653,1233 West Pearce Blvd Wentzville MO 63385,MO,OFallon MO
686,Subway,38.79957978,-90.703807,37 OFallon Sq Shopping Ctr 235 Veterans Memorial Pkwy OFallon MO 63366,MO,OFallon MO
687,Rockin' Rooster,38.67730619,-90.66128554,Premium St Louis Outlet Ste 806 Chesterfield MO 63005,MO,OFallon MO
688,Wendy's,38.78972,-90.565196,2760 Muegge Road St.Charles MO 63303,MO,OFallon MO
689,Jimmy John's,38.7409725,-90.6347605,6295 Mid Rivers Mall Dr St. Peters MO 63304,MO,OFallon MO
690,Jack in the Box,38.71330348,-90.67857742,6000 S Highway 94 Weldon Spring MO 63304,MO,OFallon MO
691,Lion's Choice,38.791387,-90.561147,3807 Veterans Memorial Pkwy St. Peters MO 63376,MO,OFallon MO
692,McDonald's,38.75896084,-90.70087804,2915 Hwy K OFallon MO 63366,MO,OFallon MO
693,Which Wich,38.6411533,-90.567445,1762 Clarkson Rd Chesterfield MO 63017,MO,OFallon MO
694,KFC,38.79911088,-90.701846,8716 Veterans Memorial Pkwy O Fallon MO 63366,MO,OFallon MO
695,McDonald's,38.80507225,-90.7698188,2144 W Terra Ln OFallon MO 63366,MO,OFallon MO
696,White Castle,38.795822,-90.576751,4201 Veterans Memorial Pkwy St. Peters MO 63376,MO,OFallon MO
697,QDOBA Mexican Eats,38.6680325,-90.5861171,16890 Chesterfield Airport Rd Ste 104 Chesterfield MO 63005,MO,OFallon MO
698,Arbys,38.74597527,-90.63427838,6086 Mid Rivers Mall Dr Saint Peters MO 63304,MO,OFallon MO
699,Culver's,38.66882706,-90.60396576,17349 Chesterfield Airport Rd Chesterfield MO 63005,MO,OFallon MO
700,Jack in the Box,38.781742,-90.53186,1992 Zumbehl Rd Saint Charles MO 63303,MO,OFallon MO
701,Wendy's,38.79509,-90.62269,275 Mid Rivers Mall Dr St.Peters MO 63376,MO,OFallon MO
702,Taco Bell,38.655865,-90.55462834,15548 Olive Blvd Chesterfield MO 63017,MO,OFallon MO
703,Taco Bell,38.780285,-90.531745,2003 Zumbehl Rd Saint Charles MO 63303,MO,OFallon MO
704,Firehouse Subs,38.645559,-90.565453,1649 Clarkson Rd Chesterfield MO 63017,MO,OFallon MO
705,Arby's,38.82113266,-90.51502228,3786 Elm St Saint Charles MO 63301,MO,OFallon MO
706,Chipotle Mexican Grill,38.64323616,-90.56492599,1676 Clarkson Rd Chesterfield MO 63017,MO,OFallon MO
707,KFC,38.7915297,-90.57389085,4118 Mexico Rd Saint Peters MO 63376,MO,OFallon MO
708,White Castle,38.81597,-90.8771299,1983 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
709,McDonald's,38.82200398,-90.70026375,1001 N Main St OFallon MO 63366,MO,OFallon MO
710,Fuzzy's Taco Shop,38.78419,-90.510593,2412 West Clay St St. Charles MO 63301,MO,OFallon MO
711,McDonald's,38.768828,-90.782545,885 Robert Raymond Dr Lake St. Louis MO 63367,MO,OFallon MO
712,Jimmy John's,38.81887,-90.878537,1867 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
713,St. Louis Bread,38.77036483,-90.78193635,861 Robert Raymond Dr Lake Saint Louis MO 63367,MO,OFallon MO
714,McDonald's,38.6436,-90.56688,1701 Clarkson Sq Chesterfield MO 63017,MO,OFallon MO
715,McAlister's Deli,38.78906926,-90.627241,7106 Mexico Rd St. Peters MO 63376,MO,OFallon MO
716,Burger King,38.80274387,-90.85586128,1971 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
717,Jack in the Box,38.82041663,-90.51378116,3710 Elm St Saint Charles MO 63301,MO,OFallon MO
718,McDonald's,38.66754724,-90.6169652,110 Long Rd Chesterfield MO 63005,MO,OFallon MO
719,Jack in the Box,38.79185972,-90.5759918,4124 Mexico Rd Saint Peters MO 63376,MO,OFallon MO
720,Culver's,38.817491,-90.876598,1898 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
721,Jersey Mike's Subs,38.668891,-90.598396,17273 Chesterfield Airport Rd Chesterfield MO 63005,MO,OFallon MO
722,Penn Station East Coast Subs,38.792617,-90.623224,318 Mid Rivers Mall Dr Ste N Saint Peters MO 63376,MO,OFallon MO
723,Burger King,38.80363234,-90.70053405,609 S Main St O Fallon MO 63366,MO,OFallon MO
724,Taco Bell,38.811772,-90.87198,1139 W. Pearce Blvd. Wentzville MO 63385,MO,OFallon MO
725,Panda Express,38.74607,-90.63542,6081 Mid Rivers Mall Dr Cottleville MO 63304,MO,OFallon MO
726,Sonic Drive-In,38.789629,-90.662055,651 Salt Lick Rd Saint Peters MO 63376,MO,OFallon MO
727,Classic Red Hots Catering,38.63992236,-90.51392034,14342 S Outer Forty Chesterfield MO 63017,MO,OFallon MO
728,Steak ’n Shake,38.8119307,-90.8734368,1134 W Pearce Blvd Wentzville MO 63385,MO,OFallon MO
729,Jack in the Box,38.79840295,-90.65587252,299 Salt Lick Rd Ste 100 Saint Peters MO 63376,MO,OFallon MO
730,Steak ’n Shake,38.7802315,-90.5087652,2221 First Capitol Dr St. Charles MO 63301,MO,OFallon MO
731,Burger King,38.777344,-90.509525,2320 1st Capitol Dr St. Charles MO 63301,MO,OFallon MO
732,Hardee's,38.81478802,-90.87544362,1944 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
733,Dairy Queen Grill & Chill,38.807764,-90.853565,702 S Church St Wentzville MO 63385,MO,OFallon MO
734,Freddy's Frozen Custard and Steakburgers,38.79217,-90.564,3889 Veterans Memorial Pkwy St. Peters MO 63376,MO,OFallon MO
735,Taco Bell,38.7461,-90.59145,1630 Jungermann Rd. Saint Peters MO 63304,MO,OFallon MO
736,Burger King,38.80190026,-90.62117944,399 Main St Saint Peters MO 63376,MO,OFallon MO
737,Arbys,38.8133545,-90.8751168,1988 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
738,Subway,38.725358,-90.69979,4263 Keaton Crossing Ste 2 OFallon MO 63366,MO,OFallon MO
739,QDOBA Mexican Eats,38.622646,-90.51765561,1082 Town & Country Crossing Dr Town And Country MO 63017,MO,OFallon MO
740,Dairy Queen Grill & Chill,38.7185628,-90.66984348,777 Independence Rd Weldon Spring MO 63304,MO,OFallon MO
741,Panda Express,38.66707175,-90.58947537,98 Thf Blvd Chesterfield MO 63005,MO,OFallon MO
742,Sonic Drive-In,38.762286,-90.5317189,2001 Old Highway 94 S Saint Charles MO 63303,MO,OFallon MO
743,Subway,38.81970803,-90.51470731,3735 Elm St St Charles MO 63301,MO,OFallon MO
744,Jack in the Box,38.81320245,-90.87411448,1992 Wentzville Pkwy Wentzville MO 63385,MO,OFallon MO
745,Subway,38.78624644,-90.73608175,1264 Bryan Rd OFallon MO 63366,MO,OFallon MO
746,6 North Cafe,38.62049372,-90.52522786,14438 Clayton Rd Ballwin MO 63011,MO,OFallon MO
747,McDonald's,38.62616632,-90.51645054,101 Lamp And Lantern Vlg Chesterfield MO 63017,MO,OFallon MO
748,Sonic Drive-In,38.8079253,-90.6995461,312 S Main St Ofallon MO 63366,MO,OFallon MO
749,Sonic Drive-In,38.7675724,-90.7845745,6325 Ronald Reagan Dr Lake Saint Louis MO 63367,MO,OFallon MO
750,Sonic Drive-In,38.82217,-90.51746,3851 Elm St St. Charles MO 63301,MO,OFallon MO
